,n,xray_0_mean,xray_0_std,rmsd_avg_mean,rmsd_avg_std
1,,3.5983881301893326,0.03347469193284424,0.3761988779402306,0.026035793226295158
2,,3.579869200834015,0.0268045712948845,0.37010731887309667,0.027592364188357258
3,,3.5707766020666867,0.024973077825384115,0.367332857765423,0.028398904667792203
4,,3.5643626634213827,0.023869068839002246,0.36485302349364995,0.029651645443844347
5,,3.5601218374233508,0.022944462200866426,0.3640553865526728,0.029996387496349527
6,,3.5564129034396417,0.022158205848651302,0.36276738492807425,0.030591533694443052
7,,3.553389665912375,0.021671209134319334,0.3617432323092672,0.030513831685953684
8,,3.55073119277536,0.020942952208126482,0.36036290553413675,0.031067198865393993
9,,3.5479365326794863,0.02025488562027138,0.35954418295099994,0.031652156073148245
10,,3.546429292960759,0.019911361766352026,0.3591035044497207,0.03197390320251852
11,,3.5447276236344383,0.019527907663348856,0.35807821126175343,0.032188839070412846
12,,3.5430476184274204,0.019374842080499798,0.35771180410742637,0.032375258385959414
13,,3.541629268547416,0.019173608767747475,0.35694531375480126,0.03282434613670459
14,,3.540436264426068,0.01899503686941936,0.3564508045523573,0.03310595822365603
15,,3.5393583925153966,0.018755629396051347,0.356271936263226,0.03321712435213523
16,,3.5382585641292,0.01862224666393225,0.35599286753129794,0.03318513972909349
17,,3.5372788171246277,0.018524521766546214,0.35549714089260415,0.03323295441794625
18,,3.53606093265132,0.018307475230874563,0.35510749378492423,0.03323175626120957
19,,3.535426710036723,0.01813882078470953,0.35451051387058935,0.033389692691852754
20,,3.534556052456352,0.01804501447377369,0.3542988738252203,0.033564657618346885
21,,3.5338631330123706,0.01791678197566984,0.35374677266475,0.03364852966151826
22,,3.5332471747290457,0.017785254260676654,0.3534030490289127,0.03398843006808091
23,,3.5325818357614476,0.01770096583191218,0.3533026647783852,0.03398589089846395
24,,3.5320146642594894,0.017557084402600814,0.3530258463401016,0.034183427733651864
25,,3.5314556610804964,0.01742432044822756,0.35291018801022794,0.03424562502361035
26,,3.5309028388356096,0.017342782971809762,0.3525416287485646,0.03419639550414261
27,,3.530329021958127,0.017161186498339715,0.3522060038508648,0.03424764040200307
28,,3.5297864644602748,0.017041126961854284,0.3517959375686406,0.034393675347665575
29,,3.5292169480093407,0.016892451036857988,0.3515292001532204,0.03468637817964809
30,,3.5287738330533927,0.016826552717760877,0.3512589734652503,0.03466824371201789
31,,3.5283278282832646,0.01672344915391718,0.3512610214192314,0.03479686783253833
32,,3.5278673196065595,0.016743462798557453,0.3511891675034701,0.03507729289890819
33,,3.5273343014539336,0.016631429387638903,0.35077015759629804,0.03523261779842821
34,,3.5268695020839838,0.016577387567170126,0.35086677292711205,0.03536992405644068
35,,3.526517734704259,0.016492601163806225,0.3505891194727834,0.0352482561964774
36,,3.5261467894399874,0.016494624955898277,0.3503204664315524,0.03528848037828628
37,,3.525689879130279,0.016436599497261385,0.35011729543260267,0.03537400122340022
38,,3.525368349051346,0.016415450759297952,0.3497723493177451,0.035482515104841475
39,,3.525043429238619,0.016386035288646975,0.3495851367267384,0.035553239522254046
40,,3.524735699365337,0.016352030659762314,0.3493684396919323,0.03557873726079951
41,,3.524480326327571,0.016338915450042426,0.3494310260021615,0.03557430004438329
42,,3.5241113044024917,0.016285005008574008,0.34914285288252656,0.0356042607625448
43,,3.5237970249055377,0.01616554057690887,0.34913630625194925,0.03575088776192162
44,,3.5234407421116165,0.01613921172600504,0.34913563837057665,0.03583511186576186
45,,3.52320005039263,0.016132032082063555,0.34911873485158557,0.03590064490177339
46,,3.522901040372595,0.016082286819119104,0.3487818988263266,0.03589977755013587
47,,3.522595335837588,0.016102662739703417,0.348759226555589,0.035897067218080114
48,,3.5223051433341217,0.01605345488406861,0.3486648238155854,0.03610822787661053
49,,3.5217783148039907,0.01597948448159457,0.3506042497124625,0.03632540540964788
50,,3.521519329657776,0.01597821198141617,0.3503359448521048,0.036303746228939435
51,,3.5212172220338678,0.015978053835512145,0.3502179077989717,0.03629590694503985
52,,3.52093037877892,0.015890085939828116,0.3501699611893042,0.03621522098421042
53,,3.520579111987505,0.015864530186329016,0.3503196655793221,0.036113152161747285
54,,3.520404734340686,0.015844839818167266,0.350512021889996,0.03603146578485378
55,,3.5201889526388284,0.015839407482946804,0.3503283236505727,0.03585504267746141
56,,3.5199615341967694,0.015773798985810286,0.3502497521068197,0.0357892650935794
57,,3.5196293784498636,0.01573879548608231,0.34997083601066764,0.03578752302988973
58,,3.519416061792012,0.01570180023312186,0.3498067762244484,0.03572967615392689
59,,3.5192735594500437,0.01566086132421601,0.34974789343940105,0.035683686326334875
60,,3.5189785118841,0.015602787540352216,0.3494885751197344,0.03584208141138073
61,,3.5188199143440797,0.015586741889859063,0.34948107872537715,0.03597735286080106
62,,3.5186568374282423,0.015553956621157411,0.3494505310614135,0.036064340430045874
63,,3.518397782518021,0.015558587884742544,0.34940198248045884,0.03616029867545517
64,,3.518125204591871,0.015482688534097955,0.34926449437634505,0.03616782466761863
65,,3.517922732462953,0.01545787615165647,0.34896805529321545,0.036172982041536204
66,,3.517720359043114,0.01540836032725871,0.34878631441602526,0.03619178583814528
67,,3.5174595224754093,0.015302345497652406,0.34847614028652335,0.03631738389140036
68,,3.517232142328795,0.015240122650309593,0.3483818863752654,0.03631739544328067
69,,3.517016649369328,0.015156606061469602,0.3480843929237301,0.03645787119652312
70,,3.5168008624086196,0.01509430157312072,0.34794462767060924,0.036366004679515514
71,,3.516610679776464,0.015048869240722016,0.3479358392318371,0.03629658362206888
72,,3.5164267381449816,0.015029729413441972,0.34786500519766594,0.03636273526568397
73,,3.516255760998052,0.015020731771905438,0.34775243335475403,0.0364484434460473
74,,3.5160460856755638,0.015026823651665938,0.34774928454655946,0.0365675458803867
75,,3.5158586241605763,0.015040202790432992,0.3475177760174645,0.03680432869346321
76,,3.515709608726259,0.01502492611607783,0.3472706703353356,0.036776186355438646
77,,3.515472878502037,0.014974852443391756,0.34703384736963827,0.03663654976109625
78,,3.515332146664001,0.014961864431269643,0.3471868879191618,0.03675515126111243
79,,3.5151479717600056,0.014940238468739788,0.3470545972418628,0.03672735510534187
80,,3.515002861470017,0.014905051087030422,0.34702337438431685,0.036705740282461916
81,,3.5147507961934528,0.014836362732074814,0.3467928478984557,0.036693882464401265
82,,3.514587552301092,0.014828250443156435,0.346799357287648,0.0366000518709855
83,,3.51443149516785,0.014819501422804391,0.34680510779260953,0.03673582193715318
84,,3.514315133087058,0.014781408609319981,0.34685004636814787,0.036765467471367295
85,,3.5141734705336263,0.014766321829893148,0.3466955064798027,0.036664696391744835
86,,3.5140814019118216,0.014733117533309283,0.34659323925830005,0.03666888459668962
87,,3.5139415035215467,0.014705204308634253,0.34636295376488807,0.03656019065312911
88,,3.5137518622593884,0.014682678504552411,0.3463844003124492,0.03660905411449166
89,,3.5135607259617307,0.014686111266347971,0.3464165822848373,0.036590545719592894
90,,3.5135283985444015,0.014663003501724423,0.34636975035447143,0.03652401161406413
91,,3.51332541270728,0.014568826654700271,0.34635051642122194,0.036518058529661536
92,,3.5131558916275787,0.014517311242711276,0.34586429991678586,0.03630268311461779
93,,3.513044571704811,0.014504867073734924,0.3460209056510201,0.03637292714248251
94,,3.512902908553786,0.014491310569900818,0.345921148221838,0.036437531578178244
95,,3.512837893320867,0.01446929505203715,0.34591889230753464,0.03640358625516011
96,,3.5127343655018364,0.014454965451706447,0.3457473445554183,0.03631179467594948
97,,3.511723209545346,0.014451831533883106,0.34339275088020704,0.036797856573347415
98,,3.5116010484377633,0.014399467121451532,0.34324263844405023,0.03679634359816721
99,,3.5114765029662207,0.014365236963025383,0.34323490044024124,0.03690293117984427
100,,3.5113475573136452,0.014338516018048128,0.34304471053194807,0.037033681911264105
101,,3.511175684772971,0.01428796359642296,0.342978387257108,0.03701531341915691
102,,3.5110123176171046,0.014247477234957957,0.34265502578740026,0.036923781863830406
103,,3.5108828160885435,0.014222083993477113,0.34253999200799057,0.03692085368888558
104,,3.510790390453426,0.014199365316324658,0.34258061462609396,0.03701735721851328
105,,3.5106558432651287,0.014146544723229211,0.34256602316744805,0.037065298564212076
106,,3.5104975394781843,0.014104203331677124,0.3425601050882563,0.03700019242274394
107,,3.510358423020623,0.014054549282265752,0.34272018503385215,0.037044996530674563
108,,3.5102692611725264,0.014020256112172023,0.3427477438871349,0.037000503271764594
109,,3.5101904530471195,0.01400309597137341,0.3429291033429062,0.03700452076231656
110,,3.510017472567556,0.013927046217920128,0.3428807875825913,0.03703220473857208
111,,3.5099456954135153,0.013910618957919351,0.34272513496459145,0.03703061476392284
112,,3.5097948048517043,0.013863961737283973,0.34262553350216773,0.037056724432575905
113,,3.5097142801772874,0.013817664894073035,0.3424595389632196,0.03692952913761629
114,,3.509561355577333,0.013761429131156919,0.342494872358529,0.036999865354395596
115,,3.5093963800621397,0.01372513401310208,0.3424000586255177,0.036936559062881534
116,,3.5092935138280854,0.013696859423039855,0.3423120101684043,0.03697159601301091
117,,3.5092095931203517,0.01368199755591622,0.3422606981769551,0.036984158245845764
118,,3.509114416194282,0.013636470802862346,0.34206519851048794,0.03692867710570858
119,,3.509006528382341,0.013629933620849164,0.34217554563724634,0.03693702168741212
120,,3.5088924319655903,0.013584030116728358,0.34218651781079773,0.03696042174775842
121,,3.5087963246981086,0.013552959575759686,0.3422810859835585,0.037043566728349714
122,,3.5086761071962527,0.013525154647126949,0.3422656666251266,0.03699528547432899
123,,3.5085815858308904,0.013473925803275602,0.3421622962568578,0.03714433419429784
124,,3.508486996407748,0.013448559266461829,0.3421766172001113,0.03718686625846211
125,,3.5083128950900364,0.013422670869090693,0.34215254086491614,0.03731412910321403
126,,3.5081983308697873,0.013382532264962185,0.34191315409806305,0.03722772426515305
127,,3.508077125656838,0.013305004214987225,0.3419797639272153,0.037273062947756536
128,,3.5080018334199656,0.013262329597499765,0.34189207335516947,0.037199998474925694
129,,3.507932042064298,0.013212894739462544,0.3417833490130056,0.03710311107600854
130,,3.5078115287462506,0.013153280951857985,0.34166102311713564,0.03708845293234066
131,,3.5077218158909456,0.01313804217345328,0.3416426155233582,0.037025169764778876
132,,3.507569158391569,0.01308468757017707,0.3414759304607476,0.037097564497908846
133,,3.507472929037757,0.013061029256967815,0.3415793425323811,0.036992332530123864
134,,3.5073868228450493,0.013044546519709425,0.34148704523893203,0.03692655962834838
135,,3.507290031457146,0.013013114644369652,0.34134503673806144,0.036925405664009314
136,,3.5071642538989987,0.012962792945978142,0.3414679423411689,0.036908376143116546
137,,3.507096154612369,0.012903077311211675,0.3413970702980706,0.03693991596526898
138,,3.5070653428971412,0.012885896360622666,0.34145608777596287,0.03691922125159107
139,,3.5069965896396855,0.012868674596491695,0.3414978565010989,0.0369521108994435
140,,3.506928207703697,0.012835684217451147,0.3413707332738098,0.03705159338541149
141,,3.506818423279182,0.012786666556283662,0.3414240323024035,0.037085430788166535
142,,3.506734760791027,0.012771500547625454,0.3415318307052327,0.03705342029055422
143,,3.5066978831244073,0.012750967498698211,0.34142202737138394,0.037012624594311205
144,,3.507704622926621,0.012772621041156345,0.3409428388872129,0.036912180943497436
145,,3.5075905212595515,0.012719862615944977,0.34083313303116575,0.03685906685066382
146,,3.5063893928279963,0.012622708226716732,0.34092210019777125,0.03717870716296577
147,,3.5074035556666323,0.012657455487414634,0.3407318550530998,0.03672995770763899
148,,3.507303957282954,0.012628461655422623,0.34060300387193865,0.03665429058581149
149,,3.507209334180883,0.0125843995474278,0.34029673694763235,0.036602029744673255
150,,3.5071227741045656,0.012544651385956706,0.3403228014732955,0.03667568810622652
151,,3.5070477443122967,0.012531810373254694,0.3402353978113485,0.03671660208347011
152,,3.5069484992841,0.012514502741387061,0.34024526240415326,0.036723294124895715
153,,3.5068923546249655,0.012471626246879645,0.34015435584906234,0.03678580909040538
154,,3.5068304461140904,0.012418727401649827,0.34007076515273893,0.036653572762385775
155,,3.506768243392539,0.01240869908979247,0.34013213300454764,0.036684051925060454
156,,3.50671725001301,0.012387668018611592,0.34012955559046537,0.0367217271415713
157,,3.506579188389944,0.012340132688438223,0.3400146524476748,0.03671205184965031
158,,3.50651011263223,0.012322196391828077,0.3399813820232899,0.03672307612571376
159,,3.5064217115360137,0.01226434584914092,0.3398522521028169,0.03672873372145602
160,,3.5063601509857887,0.012253053917904561,0.33968531910010774,0.036737212991912606
161,,3.5062696050141273,0.012220558953219992,0.3396828329742832,0.0367615212539169
162,,3.5061651466958055,0.01217442040820995,0.3395884188739574,0.036780243527330635
163,,3.506063489197122,0.012138278648125994,0.3395467283916008,0.036678941989943765
164,,3.5060220266749362,0.012114650828307802,0.339417516507825,0.036631040700193254
165,,3.505937664118529,0.012085129882083353,0.3393858643455887,0.03667804541856952
166,,3.50588077516128,0.012049241920090584,0.3394209943896091,0.03666807876845388
167,,3.5058425678612433,0.012042100919872423,0.339414021758522,0.036618735423785895
168,,3.5057803969033245,0.012022642691713522,0.3393176506510202,0.036650073987053965
169,,3.505725490674624,0.012004493171893569,0.3393141026141307,0.036706866748648335
170,,3.50565215315493,0.011972283834222244,0.33921892855508845,0.03675484128685155
171,,3.5055554841803955,0.011919738193899522,0.3393049663138842,0.03683702272249204
172,,3.5055114003793832,0.011893712815441018,0.3391861561889316,0.03692211245623897
173,,3.50540406533332,0.0118500212508921,0.33898962606879557,0.036950537053722296
174,,3.5053209633896163,0.011800085803359945,0.3388454593098017,0.03694010083971588
175,,3.5052817487837,0.011773970132380166,0.33874503298720593,0.0368817377476127
176,,3.5052059774288553,0.011705414402651543,0.3385984469828445,0.03682805867183258
177,,3.5051643710609777,0.011681678602653485,0.3385747986651,0.0367885374000275
178,,3.5050398485558536,0.011613224951854427,0.3384304105589738,0.036863423974459304
179,,3.5049628989105077,0.011584626537169159,0.33834917546742,0.03689699370852416
180,,3.5049116281490535,0.011556476171526517,0.3384535224224462,0.03682581943803626
181,,3.504798702488261,0.01151908716171784,0.3386215390585359,0.03679335435583378
182,,3.50349841991076,0.01080856264998225,0.3380501868019009,0.03675291920580084
183,,3.5034308128170037,0.01076981861259363,0.33806689279583124,0.036785901424621466
184,,3.5045969826795518,0.011403017343504419,0.33848779940004964,0.03674601872901311
185,,3.5045493575089224,0.011380215495439818,0.3384571154945238,0.03674773512475042
186,,3.504445916601684,0.01134360583917424,0.33854996768253787,0.03682066462876708
187,,3.503220255254816,0.010624103993897438,0.3379123584543445,0.03670097731883438
188,,3.503145381016099,0.01058598460684806,0.3379221435599835,0.03674705438519305
189,,3.5031120554524073,0.010574238008425635,0.33785145652393406,0.036783404795102434
190,,3.5030858435101275,0.010554750926779922,0.3378870276961978,0.0367711851903567
191,,3.5030410421706013,0.01050887144892217,0.33788165639837536,0.036822529541147384
192,,3.5030226591464584,0.010492556670887925,0.33793931753830764,0.0368550536662854
193,,3.502959709431564,0.010481005063572418,0.3379656598741441,0.03692405799177942
194,,3.503930207830813,0.011032340109189912,0.33877659640685076,0.03689407286177604
195,,3.502895700945181,0.010437158075279819,0.3378888729526521,0.03693727713067171
196,,3.503728476253047,0.010940056752098276,0.33876615403009475,0.037017898813797835
197,,3.503672781767282,0.010928419187126871,0.33869155373267396,0.037094406401701065
198,,3.502710044806138,0.0103243918312935,0.3376346249871333,0.03705280804682912
199,,3.5026873292328125,0.010317365227057859,0.33763009929793003,0.03706893635621426
200,,3.5025928440362875,0.010254540682662617,0.33753765807810177,0.03715967878616951
201,,3.5025111549131247,0.010221836225088394,0.3375975701699921,0.03717594656890803
202,,3.5034153205570218,0.01077846491410017,0.33854753284345834,0.037081452050943944
203,,3.502366150785988,0.010089349997784904,0.33749180913988086,0.03713550404845676
204,,3.502274317166639,0.010040851857223466,0.3375267124091268,0.03723348548943599
205,,3.5032200744221296,0.010645869305771811,0.33882228760310157,0.0370584973636641
206,,3.5021642778635513,0.009953554765921205,0.3375129274207357,0.037206073309936576
207,,3.503076757942028,0.010560717273237612,0.33869017218381253,0.03708105451497119
208,,3.503052814038888,0.01053820345705838,0.33861936493139483,0.03703336288748529
209,,3.5020581805896684,0.009886882759676247,0.3373538558060671,0.03725680277374131
210,,3.5019931174952834,0.009856435506528538,0.33742941028537377,0.03729493499924335
211,,3.5019388054120957,0.009816064437549208,0.3374155251913884,0.0372603099889722
212,,3.5019089291719836,0.009798517823271595,0.3372398067298145,0.0372992275916964
213,,3.5018557161536252,0.009748408058361692,0.33709744443651185,0.03731050139751554
214,,3.501830216520074,0.009721462784194909,0.3370084995785669,0.03733677153786472
215,,3.501775284619112,0.009669997560549074,0.33707433915003265,0.037386053936952386
216,,3.50172661465168,0.009641278637133065,0.3369982674478372,0.03740912835853399
217,,3.5016856186572407,0.009605238597202323,0.3370833352142915,0.037408883075661696
218,,3.5024610565290955,0.010177326424882333,0.3385119775770478,0.037273913299195716
