,n,rmsd_0_mean,rmsd_0_std
1,,0.30453534998384424,0.008128965466855629
2,,0.30241112687956295,0.0021980703494316215
3,,0.30161361788176555,0.001906870996238919
4,,0.30119140574790476,0.0017875194953769805
5,,0.3008456800287731,0.0017364443164352775
6,,0.3005547451305339,0.0016125805854182557
7,,0.3003632389074284,0.0015398853687828605
8,,0.3001790458792055,0.001478054675670262
9,,0.30000350907622997,0.0014525242784153302
10,,0.29987560151157827,0.001409934135490333
11,,0.2997789964604636,0.0013673851917998556
12,,0.2996648075121745,0.0013213160326809967
13,,0.2995608878400447,0.0013271736458810768
14,,0.29942604555042374,0.0012996537159396027
15,,0.29935344434228534,0.0012684167843900786
16,,0.29928125786355014,0.0012482209631866734
17,,0.29920841035307716,0.0012372718858651816
18,,0.29915115989158486,0.0012277881798032253
19,,0.2991005087654861,0.0012163002264904362
20,,0.2990530412456117,0.0012008672060218122
21,,0.2990182706394204,0.0011894793875456213
22,,0.2989579868738898,0.0011608101777289253
23,,0.29894187339454253,0.0011548012525099177
24,,0.29889368021198803,0.0011360103696676825
25,,0.2988563226504067,0.0011352436251296596
26,,0.29880926722935813,0.0011234529067814254
27,,0.2987789689145681,0.0011071502454103026
28,,0.2987381262621154,0.0011030744017663503
29,,0.2987128284496561,0.0010973123730862414
30,,0.29868033358764806,0.0010903266885670501
31,,0.2986478296929399,0.0010845930025286932
32,,0.29860038625380236,0.0010763298331767643
33,,0.2985773640495476,0.0010688266077689738
34,,0.29856131329435665,0.001061682335170034
35,,0.29853141942730127,0.0010573717390634566
36,,0.29850436989171725,0.0010536427412630941
37,,0.29847789154397386,0.001045552784224371
38,,0.2984515833413642,0.0010364409998875144
39,,0.2984208278917369,0.0010361304210101806
40,,0.29839886839028457,0.0010317273900708524
41,,0.298371565189759,0.0010311527238772997
42,,0.2983419421275289,0.0010210181857368055
43,,0.2983163398400124,0.001017373140448861
44,,0.2982774690538855,0.0010105466471380215
45,,0.29826324293746587,0.0010089489401170243
46,,0.298234092950557,0.001005503025488461
47,,0.29820848626932095,0.0010092682737406083
48,,0.298180907772116,0.0009970131174957522
49,,0.2981581125949638,0.0009907729672307556
50,,0.29813189703920934,0.0009893528795051367
51,,0.29811397498507575,0.0009780312489415042
52,,0.2980996881259748,0.0009731436277813724
53,,0.2980869586495384,0.0009685406619298298
54,,0.2980761080502199,0.0009679102635840319
55,,0.29806325073288165,0.0009665719176021738
56,,0.2980523687316741,0.0009615917790038691
57,,0.29807189908553194,0.0009662594067445054
58,,0.2980603046948492,0.0009629690673191237
59,,0.29804167953901917,0.0009598605278057676
60,,0.29802188521676953,0.0009561638100507448
61,,0.29800890314162787,0.0009560481886546005
62,,0.2979867657995898,0.0009535288750968115
63,,0.29797523616999966,0.0009523768717001128
64,,0.2979598788655799,0.000949106894665777
65,,0.2979516761015107,0.0009431215070216371
66,,0.2979409353103936,0.0009422180649015689
67,,0.2979299193130673,0.0009429690547312158
68,,0.2979133313776897,0.0009390720781590778
69,,0.29789684726684273,0.0009326731598549074
70,,0.2978807711934552,0.0009315255650826564
71,,0.2978692010444486,0.0009283204806179928
72,,0.29786091607633075,0.0009246905350926729
73,,0.297851207427984,0.0009171901343010918
74,,0.29784107934607634,0.0009181954154506565
75,,0.29782977093630064,0.0009152712319327956
76,,0.29781600959137333,0.0009114232034017698
77,,0.29780066259493015,0.0009109675464831976
78,,0.2977866275644103,0.0009105748871054892
79,,0.2977738152773907,0.0009049922351485365
80,,0.29775411056263906,0.0008971520465133276
81,,0.29774999275403685,0.0008951171055634208
82,,0.2977357079346293,0.0008908669426055856
83,,0.29772558898049994,0.0008864408268320843
84,,0.29771824446438533,0.0008802860572940284
85,,0.29771115575634477,0.0008742860072277141
86,,0.29770380533212604,0.0008733137994514075
87,,0.29768911552410243,0.0008763053866899176
88,,0.29767636988246465,0.0008739188307516807
89,,0.29766323758734603,0.0008724820620341239
90,,0.29764823851821043,0.0008733917861378244
91,,0.2976374137823537,0.0008706517936142818
92,,0.2976316319563077,0.0008645536184318833
93,,0.29761917115222836,0.0008599207198910009
94,,0.2976135557103834,0.0008570345630276911
95,,0.2976043304337927,0.0008540516566256434
96,,0.2975973591870814,0.0008488043696345467
97,,0.29754162887448576,0.0008463328934177611
98,,0.2975758246254934,0.0008443905185114714
99,,0.2975611984891267,0.0008456885950267557
100,,0.297555988734991,0.0008437900844098543
101,,0.29754983506869154,0.0008443846332054937
102,,0.29754593283549075,0.0008425639211314164
103,,0.29753941299171877,0.0008406003194890892
104,,0.2975300157834849,0.0008365921994610172
105,,0.2975214555013035,0.0008324519528949114
106,,0.29748248463931676,0.0008278524734452416
107,,0.29750233679372806,0.000822467640886714
108,,0.29749739459048274,0.0008192376110793216
109,,0.2974842661761041,0.0008140983050564107
110,,0.2974796063243018,0.0008141515327106937
111,,0.29747286554527536,0.0008105146195907482
112,,0.29746688068081506,0.0008083029173580767
113,,0.2974600924906681,0.0008055037948152964
114,,0.29742634939364654,0.0008082649596076963
115,,0.2974474385429894,0.0008033757306338586
116,,0.29740774771503625,0.0007955870818554133
117,,0.29740276897601053,0.0007938867627102341
118,,0.2973966642003784,0.0007931360253490098
119,,0.29738953951606256,0.0007927393282821938
120,,0.297380280104018,0.0007905376778871583
121,,0.29737579227619865,0.0007900858476029936
122,,0.29737019770086814,0.0007842797868973699
123,,0.2973654898139631,0.0007823835339249994
124,,0.29735996477987725,0.0007781196943495493
125,,0.29735682604055025,0.0007784124661039719
126,,0.2973538321244815,0.0007779118809484466
127,,0.2973498454122322,0.000774415477130284
128,,0.2973489715171747,0.0007735311153961791
129,,0.2973414111681289,0.0007713766345843541
130,,0.2973389727841277,0.0007685228129038236
131,,0.29733502334729955,0.0007647612455565421
132,,0.29733044494746363,0.0007617210689283385
133,,0.2973242449662958,0.0007597357792778145
134,,0.2973154227613792,0.0007582830422550341
135,,0.29730941622864726,0.000757059803655246
136,,0.29730161465161153,0.0007534604459791589
137,,0.2972968401883851,0.0007518700692565746
138,,0.2972870809091067,0.0007497615221661976
139,,0.29728524612301915,0.0007480910618898633
140,,0.297282493950901,0.0007470325256858095
141,,0.2972797619366944,0.0007469239275672896
142,,0.29727115053779374,0.0007448627989766209
143,,0.2972662195949712,0.0007425936818476689
144,,0.2972646583336084,0.0007425099590815703
145,,0.2972611330013596,0.0007414421765156692
146,,0.2972590957153685,0.0007399604343516915
147,,0.2972535236728422,0.0007380596010483128
148,,0.29725131662575743,0.0007357795652473186
149,,0.2972394395876738,0.0007299260138575962
150,,0.2972338336008396,0.0007279778295780078
151,,0.29722313511956394,0.0007249140603121082
152,,0.29721502252756843,0.0007180651732982853
153,,0.2972309663689599,0.0007395764982641216
154,,0.29720642636097083,0.0007113689161960744
155,,0.2972014246857386,0.0007079626923545302
156,,0.29719674441133465,0.0007051397234778206
157,,0.29719069225710193,0.0007037151000715209
158,,0.29718709499730367,0.0007030765271866571
159,,0.29718471002672314,0.0007034060968976618
160,,0.29718305219632996,0.0007008235749602788
161,,0.29719027183185204,0.0007245888628504317
162,,0.297173856725439,0.0007005662336904981
163,,0.29716549994048147,0.0006968135661816272
164,,0.2971556707825754,0.0006966089978178989
165,,0.2971536099669785,0.0006954809596407274
166,,0.29715117579611144,0.0006952369950491018
167,,0.2971500863797529,0.000695648903680166
168,,0.29716577224334423,0.0007180454169743526
169,,0.29713718918413096,0.0006874593847607034
170,,0.29715628054773285,0.0007157024428478439
171,,0.2971335731760945,0.0006867390794954185
172,,0.2971425648182362,0.0007080516077391185
173,,0.2971397849871255,0.0007074512022675731
174,,0.29713607492015176,0.0007070383521153653
175,,0.29713272447491895,0.0007059647312747667
176,,0.29713115785749683,0.0007049529800019302
177,,0.2971265811352518,0.0007047697249662352
178,,0.2971239866148424,0.0007048500389804253
179,,0.2971184805734618,0.0007031013533767562
180,,0.29711300582478584,0.0007009926904562917
181,,0.29710960003373027,0.0006992814855887907
182,,0.29710833088549643,0.0006980974018761151
183,,0.2971070622418074,0.0006973643714654709
184,,0.29707601080950685,0.0006660991059302644
185,,0.29710021953351856,0.0006952273377227278
186,,0.29709761531532475,0.0006951271478388811
187,,0.29708958718804035,0.0006899084026086903
188,,0.2970837562841384,0.0006885682523045406
189,,0.2970770711281176,0.0006809193058599556
190,,0.29707443900090225,0.0006807831853262006
191,,0.2970679542510318,0.00067789296968887
192,,0.2970637381592838,0.0006752390104974613
193,,0.29706095819623607,0.0006751217049655719
194,,0.2970575403188432,0.0006723021018461532
195,,0.29704819490868295,0.0006649853889511862
196,,0.2970427626462116,0.0006626914727847604
197,,0.29704146937678694,0.0006634188687558599
198,,0.2970396121683429,0.0006626702874366132
199,,0.2970338817573054,0.0006622493994357853
200,,0.29703223582235155,0.0006609333128661549
201,,0.29702799855534057,0.0006597965854692238
202,,0.2970231183936513,0.0006560855726807269
203,,0.2970193134381966,0.0006563026113522234
204,,0.2970162850879201,0.0006536672256306182
205,,0.2970150330381288,0.0006530033409743812
206,,0.29701362010732235,0.0006525577656092957
207,,0.29700832773148644,0.00065163464627204
208,,0.2969995073079407,0.0006477917565783509
209,,0.2969944751049769,0.0006459162490247239
210,,0.29697257338879207,0.0006665222246956231
211,,0.29698400350806786,0.0006401255901578993
212,,0.2969821301419084,0.0006378631457424043
213,,0.29697885790068634,0.0006369761513930856
214,,0.2969718858949519,0.000634757345723683
215,,0.29696466480606304,0.0006314270593375025
216,,0.29695175609448443,0.0006609435716849086
217,,0.29696069238625766,0.0006304178111324626
218,,0.29695942223201405,0.0006300612112006042
219,,0.2969568705563452,0.0006297923703120581
220,,0.29695546372407544,0.0006282707823660091
221,,0.29695106530851256,0.0006240104519745621
222,,0.2969472342676331,0.0006219404891283956
223,,0.29693626751684454,0.0006515033457551399
224,,0.296943137922013,0.0006204080760502871
225,,0.29692823189848305,0.0006455695269934531
226,,0.2969342706489885,0.0006174638456505955
227,,0.2969296397875793,0.0006146422962668855
228,,0.296921002461901,0.0006429253092301774
229,,0.2969168974918853,0.0006384458353907166
230,,0.2969142602671588,0.00063539484103733
231,,0.29691384253611547,0.0006348662186854658
232,,0.29691107035257197,0.0006312424955742823
233,,0.2969092755354891,0.0006307403495662531
234,,0.2969086488120216,0.0006299197613979027
235,,0.29690723418701415,0.000629585358924719
236,,0.29690164771895067,0.000626371336385318
237,,0.2968976436219815,0.0006258171585200635
238,,0.29689646677391013,0.0006236455504600551
239,,0.2968944081381775,0.0006224681874553336
240,,0.2968908142124288,0.0006206157415934316
241,,0.2968870365030555,0.0006187601634841987
242,,0.29688357456538633,0.0006178742786389841
243,,0.29688314242494135,0.0006179796261159569
244,,0.2968800641380034,0.0006155210091154581
245,,0.29688504516982317,0.0005981739013467701
246,,0.29687309595346467,0.0006111772014005422
247,,0.29687078599524064,0.0006095340407158146
248,,0.29686702176211893,0.0006053312383630571
249,,0.2968654209607567,0.0006033317628851247
250,,0.2968637010437778,0.0006027552747446175
251,,0.29685948197722234,0.0006015464984522723
252,,0.2968536010453428,0.0005977629832348048
253,,0.29684931884198307,0.0005963807511876974
254,,0.2968448913020025,0.0005943502140840874
255,,0.2968446317062598,0.0005939158995062894
256,,0.296842022774022,0.0005942434302084444
257,,0.29683872808719824,0.0005939216500432146
258,,0.2968363794398087,0.0005914808077565585
259,,0.2968343226519553,0.0005903394615820134
260,,0.2968315767155603,0.0005901348963401847
261,,0.29682752472648405,0.0005880383782408357
262,,0.29682655815907055,0.0005870162436560406
263,,0.2968243134637452,0.0005853409904948041
264,,0.29681861444838104,0.0005830359605233993
265,,0.29679790512689297,0.0005682099419939028
266,,0.29681505545426284,0.0005826541001434283
267,,0.29681322755152945,0.0005806033771847668
268,,0.29681162586469684,0.0005799240137845978
269,,0.2968099059477179,0.0005791645022722239
270,,0.2967802930154168,0.0005648309101589139
271,,0.2968048627284654,0.00057589041604512
272,,0.29677699644759625,0.0005632446969267033
273,,0.2967970501107394,0.0005705001292978102
274,,0.2967922108338276,0.0005685933151223903
275,,0.29679101424000304,0.0005685650780791325
276,,0.2967901912967708,0.0005683116822835174
277,,0.29678789243035614,0.0005664644384471408
278,,0.2967641463237611,0.0005534836013142143
