,r_free_0,pdb
0,0.3605169313153944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_59/pdbs/169.pdb
1,0.36146421862343,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_59/pdbs/168.pdb
2,0.3618915464277884,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_59/pdbs/167.pdb
3,0.3632146298239675,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_183/pdbs/151.pdb
4,0.3635820939437381,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_59/pdbs/166.pdb
5,0.3640310216754193,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_183/pdbs/152.pdb
6,0.3641387705271375,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_59/pdbs/170.pdb
7,0.3645054238812506,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_564/pdbs/179.pdb
8,0.3652824451826298,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_564/pdbs/180.pdb
9,0.3653955062188091,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_977/pdbs/129.pdb
10,0.3654073310778692,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_429/pdbs/151.pdb
11,0.3655868551026338,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_183/pdbs/153.pdb
12,0.3661044116719326,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_183/pdbs/159.pdb
13,0.3663948739486442,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_59/pdbs/165.pdb
14,0.3666380838846403,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_204/pdbs/151.pdb
15,0.3667934273814281,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_403/pdbs/113.pdb
16,0.3670725912652511,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_204/pdbs/153.pdb
17,0.3671028824496065,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_183/pdbs/158.pdb
18,0.3671206005894467,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_183/pdbs/154.pdb
19,0.3672009393009655,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_564/pdbs/178.pdb
20,0.3675543716995425,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_565/pdbs/162.pdb
21,0.3675858003216463,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_688/pdbs/137.pdb
22,0.3676259280038189,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_261/pdbs/144.pdb
23,0.3676760133630887,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_923/pdbs/161.pdb
24,0.3677439614822547,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_977/pdbs/131.pdb
25,0.3677991836782417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_403/pdbs/114.pdb
26,0.367843078754016,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/104_1_cif/4797709/output_590/pdbs/153.pdb
