,decoy_file,pdb_0,id_0,w_0,pdb_1,id_1,w_1,pdb_2,id_2,w_2,pdb_3,id_3,w_3
0,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/0.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_4/pdbs/2.pdb,0.0,0.3737373693282965,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_4/pdbs/2.pdb,1.0,0.3333333383505592,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_4/pdbs/2.pdb,2.0,0.18181818455485046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_4/pdbs/2.pdb,3.0,0.11111110776629386
1,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/1.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_13/pdbs/4.pdb,0.0,0.3737373693282965,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_13/pdbs/4.pdb,1.0,0.3333333383505592,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_13/pdbs/4.pdb,2.0,0.18181818455485046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_13/pdbs/4.pdb,3.0,0.11111110776629386
2,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/2.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_90/pdbs/3.pdb,0.0,0.3737373693282965,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_90/pdbs/3.pdb,1.0,0.3333333383505592,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_90/pdbs/3.pdb,2.0,0.18181818455485046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_90/pdbs/3.pdb,3.0,0.11111110776629386
3,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/3.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_93/pdbs/4.pdb,0.0,0.3737373693282965,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_93/pdbs/4.pdb,1.0,0.3333333383505592,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_93/pdbs/4.pdb,2.0,0.18181818455485046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_93/pdbs/4.pdb,3.0,0.11111110776629386
4,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/4.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_38/pdbs/1.pdb,0.0,0.3737373693282965,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_38/pdbs/1.pdb,1.0,0.3333333383505592,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_38/pdbs/1.pdb,2.0,0.18181818455485046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_38/pdbs/1.pdb,3.0,0.11111110776629386
5,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/5.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_82/pdbs/9.pdb,0.0,0.3903220488977504,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_82/pdbs/9.pdb,1.0,0.31528532077005805,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_82/pdbs/9.pdb,2.0,0.1730111698663821,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_82/pdbs/9.pdb,3.0,0.12138146046580932
6,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/6.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_31/pdbs/12.pdb,0.0,0.3747910093164282,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_31/pdbs/12.pdb,1.0,0.3253001099574382,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_31/pdbs/12.pdb,2.0,0.19202212741830013,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_31/pdbs/12.pdb,3.0,0.10788675330783348
7,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/7.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_98/pdbs/9.pdb,0.0,0.3808443185616428,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_98/pdbs/9.pdb,1.0,0.3138973782275098,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_98/pdbs/9.pdb,2.0,0.1994483054629793,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_98/pdbs/9.pdb,3.0,0.10580999774786808
8,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/8.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_37/pdbs/8.pdb,0.0,0.36132682480823314,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_37/pdbs/8.pdb,1.0,0.3276558376876238,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_37/pdbs/8.pdb,2.0,0.18855687016638076,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_37/pdbs/8.pdb,3.0,0.12246046733776236
9,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/82_native_4x_decoys/native_4x_2/9.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_35/pdbs/9.pdb,0.0,0.372995372393492,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_35/pdbs/9.pdb,1.0,0.3457701343006193,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_35/pdbs/9.pdb,2.0,0.16197487986722098,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/82_native_4x_decoys/0/output_35/pdbs/9.pdb,3.0,0.11925961343866773
