,r_free_0,xray_0,pdb
0,0.2661352314736462,5.251505727687229,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/18.pdb
1,0.2662669103038224,5.2561051189024575,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/17.pdb
2,0.266306707336241,5.246631535982411,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/19.pdb
3,0.2670487097354274,5.273540591285536,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/15.pdb
4,0.2672625860226378,5.278660755407591,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/14.pdb
5,0.2673699313741972,5.26142470678964,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/16.pdb
6,0.267731685198981,5.251142811186326,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_132/pdbs/18.pdb
7,0.2682292861394884,5.264729461699675,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1090/pdbs/17.pdb
8,0.268251322477493,5.259643325645041,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_132/pdbs/16.pdb
9,0.2683667810942642,5.264346717348224,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/17.pdb
10,0.2683867072268029,5.271628725688538,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/16.pdb
11,0.2684898183554978,5.277762685740186,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_650/pdbs/13.pdb
12,0.2685226028485125,5.26892864346051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_168/pdbs/16.pdb
13,0.2685297726536839,5.255259341952354,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_132/pdbs/17.pdb
14,0.2685623001774516,5.268351018616794,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/15.pdb
15,0.2686043118291396,5.273754124086394,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/14.pdb
16,0.2686167731205907,5.271049632087296,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1017/pdbs/16.pdb
17,0.2686178975594145,5.262673291675204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_168/pdbs/17.pdb
18,0.2686325184567267,5.2432666029181405,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/20.pdb
19,0.2687773013733617,5.258645358039795,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1090/pdbs/18.pdb
20,0.2687794293336606,5.286405470606815,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/13.pdb
21,0.2687975062374939,5.260346688702842,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_650/pdbs/16.pdb
22,0.2689487825671759,5.2713553299078,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_650/pdbs/14.pdb
23,0.268986864298023,5.2743999488537545,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_168/pdbs/15.pdb
24,0.2690231787785429,5.269784759450225,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1422/pdbs/16.pdb
25,0.2691512734446589,5.278189997112548,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1017/pdbs/15.pdb
26,0.2691913892282692,5.272276366390818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_889/pdbs/14.pdb
27,0.2692056858391102,5.284922246245776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_650/pdbs/12.pdb
28,0.2692286932940008,5.266031924685452,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1017/pdbs/17.pdb
29,0.2692801879867151,5.254204792521573,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_890/pdbs/17.pdb
30,0.2692881176916163,5.248795395877249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_915/pdbs/17.pdb
31,0.2693524148435374,5.266548197623088,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_650/pdbs/15.pdb
32,0.2693554258009475,5.281200473127827,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/13.pdb
33,0.2693576225566905,5.280116970865063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_23/pdbs/13.pdb
34,0.2694307819808109,5.279590169743971,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_841/pdbs/13.pdb
35,0.2694350684397364,5.275189205517751,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1277/pdbs/13.pdb
36,0.2694470443799401,5.263786858557806,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1422/pdbs/17.pdb
37,0.2694595087153325,5.272079158003969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1090/pdbs/16.pdb
38,0.2694822821545862,5.2714351045048895,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_889/pdbs/15.pdb
39,0.2695068074717352,5.263567308881574,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1144/pdbs/18.pdb
40,0.2696116586258856,5.255415488497039,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1090/pdbs/19.pdb
41,0.2696179276427388,5.273520721145565,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_320/pdbs/16.pdb
42,0.2696611591364765,5.259273630606234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_890/pdbs/16.pdb
43,0.2696903810865614,5.264131902139273,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1195/pdbs/18.pdb
44,0.2697457345660551,5.251063644478832,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_650/pdbs/18.pdb
45,0.2697751551286679,5.268661312987573,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1161/pdbs/17.pdb
46,0.2697799817571993,5.27669945339083,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1422/pdbs/15.pdb
47,0.2697966000193922,5.277059725848219,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_889/pdbs/13.pdb
48,0.2698107387238793,5.257325475188014,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/19.pdb
49,0.2698116440528882,5.274173333233814,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_39/pdbs/16.pdb
50,0.2698283081296992,5.261330350645096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_855/pdbs/18.pdb
51,0.2698502673795125,5.273975020716598,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1157/pdbs/16.pdb
52,0.2698529817398408,5.265226111689002,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_506/pdbs/15.pdb
53,0.2698818508953227,5.2725891633392346,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_871/pdbs/15.pdb
54,0.2699116587763764,5.2675892772811705,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_23/pdbs/16.pdb
55,0.2699381128736416,5.2396897828746525,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1203/pdbs/21.pdb
56,0.2699386482194559,5.268815521484117,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_132/pdbs/15.pdb
57,0.269976284277425,5.282194858657779,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_1055/pdbs/16.pdb
58,0.2699802928251938,5.279736009745176,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/66_4/1472849/output_39/pdbs/15.pdb
