,n,xray_0+xray_1_mean,xray_0+xray_1_std,rmsd_0+rmsd_1_mean,rmsd_0+rmsd_1_std
574,,10.321943389225762,0.05212955864231014,0.45627516459466094,0.005416380675193823
575,,10.321943389225762,0.05212955864231014,0.45627516459466094,0.005416380675193823
576,,10.321309083769265,0.052182351630916904,0.45615776895870536,0.0049028050146816046
577,,10.321209172116824,0.05206812627771198,0.4561770199365362,0.004880476237090041
578,,10.321760978512684,0.05201300479554619,0.4562698033277167,0.0053835629752026345
579,,10.321628523625828,0.05195255062676355,0.45625481657185707,0.005360901368051033
580,,10.320777910090671,0.05192994538990738,0.4561723413770151,0.004857798473928407
581,,10.320651273099944,0.051876764118723856,0.4561835527635032,0.004846496602859264
582,,10.320545543551374,0.05175068112031382,0.4561766055989864,0.004809715703448371
583,,10.320433996106672,0.05161412128996128,0.4561434602921219,0.004758218681598396
584,,10.320296875162978,0.051541309519007934,0.4561357619730837,0.004750767467715763
585,,10.320211967421587,0.051530112404798094,0.4561567227351395,0.004775343028293425
586,,10.32013528625708,0.051534040957642295,0.45615830863271206,0.004775323722447051
587,,10.32013528625708,0.051534040957642295,0.45615830863271206,0.004775323722447051
588,,10.320058605092575,0.05153785512023954,0.45615989453028466,0.0047753038898397104
589,,10.320955612345482,0.05177798057276067,0.456148437229471,0.004957540268625309
590,,10.319668210167425,0.05135201644185743,0.45617461898422257,0.004744915745275513
591,,10.318933213500102,0.05043657822908512,0.4564877329416066,0.004972203376027132
592,,10.31965998359054,0.051336619421861955,0.45619399384870574,0.004769382411826547
593,,10.31959954381135,0.05125830983508459,0.456184709632095,0.004762059039945354
594,,10.319255544192375,0.05112130185271672,0.45620189502477915,0.004749080621515042
595,,10.319205588366154,0.05106104975750325,0.4562115205136946,0.004737487263747899
596,,10.319965686443823,0.05135646903652095,0.4561644852790599,0.004873643113635911
597,,10.319839049453094,0.0513006883385907,0.45617569666554797,0.004862396185299681
598,,10.318649235883441,0.050541243050863056,0.45618191477542025,0.004638866902045986
599,,10.31843543377524,0.05046346265518085,0.4561758023539546,0.004631261690387274
600,,10.318325038169831,0.050320315932939584,0.45617614362625925,0.00461184828796197
601,,10.318200598091405,0.05015001982204772,0.45616966162069944,0.004602860900274844
602,,10.318013521321491,0.05000625226006755,0.45617158879057673,0.004583302950851818
603,,10.31906388509767,0.05101091007344842,0.45619274364296264,0.004841076687209073
604,,10.317913609669048,0.049880443936044225,0.4561908397684077,0.004559351394392243
605,,10.317836928504542,0.04988096930425316,0.4561924256659803,0.004559319306826506
606,,10.318781772137624,0.05083956926861593,0.45613408715069736,0.0045832343575841995
607,,10.317644033838496,0.049724399248252164,0.4561681546935098,0.004524541605705721
608,,10.317644033838496,0.049724399248252164,0.4561681546935098,0.004524541605705721
609,,10.317644033838496,0.049724399248252164,0.4561681546935098,0.004524541605705721
610,,10.317434897787132,0.04965008424555096,0.45615475383522275,0.004497195797006906
611,,10.317308260796406,0.0495859213364549,0.45616596522171077,0.004485029287117155
612,,10.317308260796406,0.0495859213364549,0.45616596522171077,0.004485029287117155
613,,10.317247821017217,0.04950197120374848,0.4561566810051,0.00447718270436832
614,,10.317993778640023,0.05061857852461136,0.45616952611445966,0.004579318256079739
615,,10.31707122820027,0.04937267009534466,0.4561775178805035,0.004452697253794135
616,,10.315699590461612,0.04887185101456737,0.45638824391984456,0.004621774546608542
617,,10.316983229779984,0.0493488919346369,0.45618327523268226,0.004465403408550396
618,,10.317502174124385,0.05036737607479523,0.45616010348257935,0.004562471548736118
619,,10.315305635016417,0.0486333371368085,0.4564150548014442,0.00459526553819757
620,,10.317313702126718,0.05030071117640829,0.4561140924445559,0.004566217550710957
621,,10.315087166851377,0.048528266937026644,0.45641623081680005,0.004606641520962369
622,,10.316471955296457,0.04895889955321994,0.45617943125339866,0.004417036228589132
623,,10.316334834352759,0.048871017569843044,0.4561717329343604,0.00440907126126755
624,,10.315037211025155,0.04846049444304937,0.4564258563057155,0.004594239736191152
625,,10.316131516197528,0.04880083334875012,0.45618453021842104,0.00439658717472187
626,,10.316131516197528,0.04880083334875012,0.45618453021842104,0.00439658717472187
627,,10.316131516197528,0.04880083334875012,0.45618453021842104,0.00439658717472187
628,,10.316131516197528,0.04880083334875012,0.45618453021842104,0.00439658717472187
629,,10.31603958773351,0.048768125583324606,0.45616995470303734,0.0044054296653401395
630,,10.31603376983738,0.048757065225449904,0.45614375656068956,0.004389802573381116
631,,10.31603376983738,0.048757065225449904,0.45614375656068956,0.004389802573381116
632,,10.315957088672874,0.04875464618125144,0.45614534245826216,0.004389786256255261
