,r_free_0,pdb,ff,xray_0,rmsd_0
0,0.2789076034764614,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/165_J1_i/0/output_411/pdbs/33.pdb,2178.695563980678,5.676707660225015,0.2473399275339241
1,0.2677147809859237,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/165_J1_i/1/output_1332/pdbs/170.pdb,9646.711813020756,5.445098871527245,0.2581557402604313
2,0.2826312264277822,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/165_J1_i/2/output_1765/pdbs/28.pdb,42767.10799990421,5.412875381824558,0.2571908373156122
3,0.2901895542277113,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/165_J1_i/3/output_6/pdbs/19.pdb,164446.28696864948,5.340669084744755,0.2458422855959325
