,N,J,w_xray,r_free_7mhf,rmsd,r_work_7mhf,xray_7mhf,r_free_7mhg,r_work_7mhg,xray_7mhg,ff,pdb,w_0_7mhf,w_0_7mhg,w_1_7mhf,w_1_7mhg,cif_0,cif_1,r_free_7mhh,r_work_7mhh,xray_7mhh,w_0_7mhh,w_1_7mhh,r_free_7mhi,r_work_7mhi,xray_7mhi,w_0_7mhi,w_1_7mhi,r_free_7mhj,r_work_7mhj,xray_7mhj,w_0_7mhj,w_1_7mhj,r_free_7mhk,r_work_7mhk,xray_7mhk,w_0_7mhk,w_1_7mhk
10,2.0,2.0,1.0,,,,,0.2238923654888713,0.1804374407460311,5.042138008101218,3964.9347061809135,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/5/output_1635/pdbs/1_7mhg.pdb,,0.608258327922179,,0.3917416720778209,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,,,,0.0392932093965256,0.9607067906034744,,,,,,,,,,,,,,,
11,2.0,2.0,1.0,,,,,,,,2482.805908551913,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/5/output_1159/pdbs/9_7mhh.pdb,,0.6771002920769482,,0.3228997079230518,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,0.2484764309529508,0.1741652361031904,5.638609198353063,0.4449270108719769,0.5550729891280232,,,,,,,,,,,,,,,
12,2.0,2.0,1.0,,,,,0.2272255227031877,0.1815799015205992,5.021013534265753,3864.483767592302,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/6/output_1999/pdbs/4_7mhg.pdb,,0.4961002280526111,,0.5038997719473888,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,,,,0.6612287007463646,0.3387712992536353,,,,,,,,,,
13,2.0,2.0,1.0,,,,,,,,2542.503212854952,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/6/output_1532/pdbs/12_7mhi.pdb,,0.5440163625541155,,0.4559836374458845,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,0.2277155102487997,0.1775512490117695,5.089389272473531,0.3971028520909732,0.6028971479090268,,,,,,,,,,
14,2.0,2.0,1.0,,,,,0.2244489357881952,0.1796728977207528,5.012845345631848,4201.410428618081,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/7/output_1023/pdbs/1_7mhg.pdb,,0.5483718524618907,,0.4516281475381092,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,,,,0.2557794016039836,0.7442205983960164,,,,,
15,2.0,2.0,1.0,,,,,,,,2762.680395603004,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/7/output_1259/pdbs/176_7mhj.pdb,,0.7306920417036873,,0.2693079582963126,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,0.2407488498094133,0.1825588098925328,5.18057169420276,0.5037859498387315,0.4962140501612684,,,,,
16,2.0,2.0,1.0,,,,,0.2270368148938286,0.1831902766321088,5.027750067921199,4336.958436397997,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/8/output_351/pdbs/2_7mhg.pdb,,0.2849513063516061,,0.715048693648394,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,,,,0.7948523940728466,0.2051476059271534
17,2.0,2.0,1.0,,,,,,,,2458.949420612686,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/8/output_1125/pdbs/108_7mhk.pdb,,0.5857413969243954,,0.4142586030756045,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,0.252072728226769,0.1869623570502121,5.083190891974283,0.4428950040488785,0.5571049959511215
18,2.0,2.0,1.0,,,,,,,,3070.650942133414,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/9/output_1598/pdbs/8_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,0.2480293907672026,0.169191413370444,5.624970220671743,0.4573202369155772,0.5426797630844228,,,,0.6929768133011223,0.3070231866988777,,,,,,,,,,
19,2.0,2.0,1.0,,,,,,,,2752.556764740347,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/9/output_1933/pdbs/4_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,0.5337270612830596,0.4662729387169405,0.2369987606639483,0.1752785102077061,5.098223348297951,0.6039748691292862,0.3960251308707137,,,,,,,,,,
20,2.0,2.0,1.0,,,,,,,,2658.690624933889,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/10/output_894/pdbs/4_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,0.2489558528911259,0.1730873278360372,5.638886678656292,0.6966638914914897,0.3033361085085103,,,,,,,,,0.7264702821896377,0.2735297178103623,,,,,
21,2.0,2.0,1.0,,,,,,,,2954.17470664787,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/10/output_147/pdbs/5_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,0.1905857565044988,0.8094142434955012,,,,,,0.2467742684159978,0.1768306727832831,5.176243087918986,0.4206488163592645,0.5793511836407355,,,,,
22,2.0,2.0,1.0,,,,,,,,2634.749056922101,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/11/output_494/pdbs/11_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,0.2472934629229377,0.1790222309456265,5.643248196081165,0.7351989110486025,0.2648010889513975,,,,,,,,,,,,,,0.4525476496840483,0.5474523503159516
23,2.0,2.0,1.0,,,,,,,,2557.349820586553,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/11/output_1096/pdbs/8_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,0.9615848196063572,0.0384151803936427,,,,,,,,,,,0.2568164409237515,0.1894298765286929,5.1007435837092165,0.6154306016231061,0.3845693983768938
24,2.0,2.0,1.0,,,,,,,,2905.089771595345,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/12/output_550/pdbs/90_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,0.2383775075266528,0.1765040779823465,5.093947718416801,0.4447716464773217,0.5552283535226784,,,,0.7367566961003701,0.2632433038996299,,,,,
25,2.0,2.0,1.0,,,,,,,,2840.400988697652,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/12/output_392/pdbs/4_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,0.4725869511331833,0.5274130488668166,0.2453462783259924,0.178750853261662,5.189156104692977,0.5877587382742877,0.4122412617257123,,,,,
26,2.0,2.0,1.0,,,,,,,,2743.032832030369,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/13/output_1412/pdbs/126_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,0.2307986680494937,0.1755867445517891,5.080356525584809,0.5258454977293833,0.4741545022706168,,,,,,,,,0.1594422683758188,0.8405577316241811
27,2.0,2.0,1.0,,,,,,,,2648.4774681134413,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/13/output_1171/pdbs/83_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,0.3735959864479221,0.6264040135520779,,,,,,0.2528120076347651,0.1893262191849741,5.0885987908807815,0.585975601356736,0.4140243986432639
28,2.0,2.0,1.0,,,,,,,,2982.162577191028,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/14/output_1017/pdbs/18_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,0.2425289495913556,0.1802779988918206,5.184029718759168,0.3835013502916782,0.6164986497083217,,,,0.419538149738941,0.580461850261059
29,2.0,2.0,1.0,,,,,,,,3382.655925580076,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/14/output_128/pdbs/387_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,0.2492159074696422,0.7507840925303578,0.2515719680587441,0.1893374300957374,5.088071258113609,0.5852323923239604,0.4147676076760395
30,2.0,1.0,1.0,0.2230974381199282,,0.1811916338951819,5.112205606174498,,,,5091.4145545824085,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/15/output_1605/pdbs/4_7mhf.pdb,0.4801159120782002,,0.5198840879217999,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhf.cif,,,,,,,,,,,,,,,,,,,,,
31,2.0,1.0,1.0,,,,,0.2262818868281138,0.1819641198628929,5.012989985656963,4088.171317867559,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/16/output_1055/pdbs/105_7mhg.pdb,,0.4668405579135786,,0.5331594420864213,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhg.cif,,,,,,,,,,,,,,,,,,,,,
32,2.0,1.0,1.0,,,,,,,,2627.8806552351525,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/17/output_1122/pdbs/4_7mhh.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhh.cif,,0.2507879115139364,0.1767133514327648,5.642559137386868,0.2901631047518025,0.7098368952481975,,,,,,,,,,,,,,,
33,2.0,1.0,1.0,,,,,,,,2890.779118257573,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/18/output_1318/pdbs/8_7mhi.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhi.cif,,,,,,,0.2386510670653586,0.1764930476269715,5.096901523619039,0.5022937775676313,0.4977062224323687,,,,,,,,,,
34,2.0,1.0,1.0,,,,,,,,2570.7673409079625,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/19/output_286/pdbs/3_7mhj.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhj.cif,,,,,,,,,,,,0.2451907952325151,0.182051858705708,5.197455436992596,0.6894398305051749,0.3105601694948252,,,,,
35,2.0,1.0,1.0,,,,,,,,3088.341472961391,/wynton/group/sali/mhancock/xray/sample_bench/out/283_2_cond_ref_phenix_ref_3/20/output_336/pdbs/10_7mhk.pdb,,,,,/wynton/home/sali/mhancock/xray/dev/38_standard_flags/data/7mhk.cif,,,,,,,,,,,,,,,,,0.2645770523372671,0.1928706213444132,5.104204542263845,0.4902309495970606,0.5097690504029394
